rama_ciencias,codigo_carrera,carrera,entidad,Matricula_Total,Matricula_Mujeres,Matricula_Hombres,Diferencia_Genero,Curso_Academico,Ano_Inicio_Curso
Ciencias Médicas,30408.0,SISTEMA DE INFORMACIÓN EN SALUD,UCMLT,59.0,50.0,9.0,41.0,2020-2021,2020
Ciencias Médicas,30408.0,SISTEMA DE INFORMACIÓN EN SALUD,UCMLT,44.0,35.0,9.0,26.0,2021-2022,2021
Ciencias Médicas,30408.0,SISTEMA DE INFORMACIÓN EN SALUD,UCMLT,37.0,30.0,7.0,23.0,2022-2023,2022
Ciencias Médicas,30408.0,SISTEMA DE INFORMACIÓN EN SALUD,UCMLT,30.0,27.99,2.0100000000000016,25.979999999999997,2023-2024,2023
Ciencias Médicas,30408.0,SISTEMA DE INFORMACIÓN EN SALUD,UCMLT,24.0,23.0,1.0,22.0,2024-2025,2024
Ciencias Médicas,30404.0,TERAPIA FÍSICA Y REHABILITACIÓN,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,30404.0,TERAPIA FÍSICA Y REHABILITACIÓN,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,30404.0,TERAPIA FÍSICA Y REHABILITACIÓN,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,30404.0,TERAPIA FÍSICA Y REHABILITACIÓN,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,30404.0,TERAPIA FÍSICA Y REHABILITACIÓN,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,30404.0,TERAPIA FÍSICA Y REHABILITACIÓN,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,30404.0,TERAPIA FÍSICA Y REHABILITACIÓN,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,30404.0,TERAPIA FÍSICA Y REHABILITACIÓN,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,30404.0,TERAPIA FÍSICA Y REHABILITACIÓN,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,,Tecnologías de la salud,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,,Tecnologías de la salud,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,,Tecnologías de la salud,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,,Tecnologías de la salud,UCMLT,268.0,193.0,75.0,118.0,2019-2020,2019
Ciencias Médicas,,Tecnologías de la salud,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,,Tecnologías de la salud,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,,Tecnologías de la salud,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,,Tecnologías de la salud,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,,Tecnologías de la salud,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3511.0,TÉCNICO SUPERIOR EN ANÁLISIS CLÍNICO Y MEDICINA TRNASFUNSIONAL,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3511.0,TÉCNICO SUPERIOR EN ANÁLISIS CLÍNICO Y MEDICINA TRNASFUNSIONAL,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3511.0,TÉCNICO SUPERIOR EN ANÁLISIS CLÍNICO Y MEDICINA TRNASFUNSIONAL,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3511.0,TÉCNICO SUPERIOR EN ANÁLISIS CLÍNICO Y MEDICINA TRNASFUNSIONAL,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3511.0,TÉCNICO SUPERIOR EN ANÁLISIS CLÍNICO Y MEDICINA TRNASFUNSIONAL,UCMLT,17.0,15.0,2.0,13.0,2020-2021,2020
Ciencias Médicas,3511.0,TÉCNICO SUPERIOR EN ANÁLISIS CLÍNICO Y MEDICINA TRNASFUNSIONAL,UCMLT,17.0,15.0,2.0,13.0,2021-2022,2021
Ciencias Médicas,3511.0,TÉCNICO SUPERIOR EN ANÁLISIS CLÍNICO Y MEDICINA TRNASFUNSIONAL,UCMLT,34.0,31.0,3.0,28.0,2022-2023,2022
Ciencias Médicas,3511.0,TÉCNICO SUPERIOR EN ANÁLISIS CLÍNICO Y MEDICINA TRNASFUNSIONAL,UCMLT,57.0,49.989,7.011000000000003,42.977999999999994,2023-2024,2023
Ciencias Médicas,3511.0,TÉCNICO SUPERIOR EN ANÁLISIS CLÍNICO Y MEDICINA TRNASFUNSIONAL,UCMLT,59.0,53.0,6.0,47.0,2024-2025,2024
Ciencias Médicas,3558.0,TÉCNICO SUPERIOR EN ATENCIÓN ESTOMATOLÓGICO,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3558.0,TÉCNICO SUPERIOR EN ATENCIÓN ESTOMATOLÓGICO,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3558.0,TÉCNICO SUPERIOR EN ATENCIÓN ESTOMATOLÓGICO,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3558.0,TÉCNICO SUPERIOR EN ATENCIÓN ESTOMATOLÓGICO,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3558.0,TÉCNICO SUPERIOR EN ATENCIÓN ESTOMATOLÓGICO,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3558.0,TÉCNICO SUPERIOR EN ATENCIÓN ESTOMATOLÓGICO,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3558.0,TÉCNICO SUPERIOR EN ATENCIÓN ESTOMATOLÓGICO,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3558.0,TÉCNICO SUPERIOR EN ATENCIÓN ESTOMATOLÓGICO,UCMLT,18.0,16.0,2.0,14.0,2023-2024,2023
Ciencias Médicas,3558.0,TÉCNICO SUPERIOR EN ATENCIÓN ESTOMATOLÓGICO,UCMLT,36.0,33.0,3.0,30.0,2024-2025,2024
Ciencias Médicas,3513.0,TÉCNICO SUPERIOR EN BIOFÍSICA MÉDICA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3513.0,TÉCNICO SUPERIOR EN BIOFÍSICA MÉDICA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3513.0,TÉCNICO SUPERIOR EN BIOFÍSICA MÉDICA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3513.0,TÉCNICO SUPERIOR EN BIOFÍSICA MÉDICA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3513.0,TÉCNICO SUPERIOR EN BIOFÍSICA MÉDICA,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3513.0,TÉCNICO SUPERIOR EN BIOFÍSICA MÉDICA,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3513.0,TÉCNICO SUPERIOR EN BIOFÍSICA MÉDICA,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3513.0,TÉCNICO SUPERIOR EN BIOFÍSICA MÉDICA,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3513.0,TÉCNICO SUPERIOR EN BIOFÍSICA MÉDICA,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3512.0,TÉCNICO SUPERIOR EN CITOHISTOPATOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3512.0,TÉCNICO SUPERIOR EN CITOHISTOPATOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3512.0,TÉCNICO SUPERIOR EN CITOHISTOPATOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3512.0,TÉCNICO SUPERIOR EN CITOHISTOPATOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3512.0,TÉCNICO SUPERIOR EN CITOHISTOPATOLOGÍA,UCMLT,13.0,13.0,0.0,13.0,2020-2021,2020
Ciencias Médicas,3512.0,TÉCNICO SUPERIOR EN CITOHISTOPATOLOGÍA,UCMLT,12.0,12.0,0.0,12.0,2021-2022,2021
Ciencias Médicas,3512.0,TÉCNICO SUPERIOR EN CITOHISTOPATOLOGÍA,UCMLT,13.0,11.0,2.0,9.0,2022-2023,2022
Ciencias Médicas,3512.0,TÉCNICO SUPERIOR EN CITOHISTOPATOLOGÍA,UCMLT,18.0,14.0004,3.999599999999999,10.000800000000002,2023-2024,2023
Ciencias Médicas,3512.0,TÉCNICO SUPERIOR EN CITOHISTOPATOLOGÍA,UCMLT,22.0,19.0,3.0,16.0,2024-2025,2024
Ciencias Médicas,3514.0,TÉCNICO SUPERIOR EN ELECTROMEDICINA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3514.0,TÉCNICO SUPERIOR EN ELECTROMEDICINA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3514.0,TÉCNICO SUPERIOR EN ELECTROMEDICINA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3514.0,TÉCNICO SUPERIOR EN ELECTROMEDICINA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3514.0,TÉCNICO SUPERIOR EN ELECTROMEDICINA,UCMLT,15.0,3.0,12.0,-9.0,2020-2021,2020
Ciencias Médicas,3514.0,TÉCNICO SUPERIOR EN ELECTROMEDICINA,UCMLT,15.0,3.0,12.0,-9.0,2021-2022,2021
Ciencias Médicas,3514.0,TÉCNICO SUPERIOR EN ELECTROMEDICINA,UCMLT,20.0,2.0,18.0,-16.0,2022-2023,2022
Ciencias Médicas,3514.0,TÉCNICO SUPERIOR EN ELECTROMEDICINA,UCMLT,38.0,2.9982,35.0018,-32.003600000000006,2023-2024,2023
Ciencias Médicas,3514.0,TÉCNICO SUPERIOR EN ELECTROMEDICINA,UCMLT,51.0,4.0,47.0,-43.0,2024-2025,2024
Ciencias Médicas,3510.0,TÉCNICO SUPERIOR EN ENFERMERÍA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3510.0,TÉCNICO SUPERIOR EN ENFERMERÍA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3510.0,TÉCNICO SUPERIOR EN ENFERMERÍA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3510.0,TÉCNICO SUPERIOR EN ENFERMERÍA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3510.0,TÉCNICO SUPERIOR EN ENFERMERÍA,UCMLT,238.0,209.0,29.0,180.0,2020-2021,2020
Ciencias Médicas,3510.0,TÉCNICO SUPERIOR EN ENFERMERÍA,UCMLT,239.0,198.0,41.0,157.0,2021-2022,2021
Ciencias Médicas,3510.0,TÉCNICO SUPERIOR EN ENFERMERÍA,UCMLT,188.0,140.0,48.0,92.0,2022-2023,2022
Ciencias Médicas,3510.0,TÉCNICO SUPERIOR EN ENFERMERÍA,UCMLT,81.0,52.002,28.998,23.004,2023-2024,2023
Ciencias Médicas,3510.0,TÉCNICO SUPERIOR EN ENFERMERÍA,UCMLT,77.0,52.0,25.0,27.0,2024-2025,2024
Ciencias Médicas,3559.0,TÉCNICO SUPERIOR EN ESTADÍSTICA EN SALUD,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3559.0,TÉCNICO SUPERIOR EN ESTADÍSTICA EN SALUD,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3559.0,TÉCNICO SUPERIOR EN ESTADÍSTICA EN SALUD,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3559.0,TÉCNICO SUPERIOR EN ESTADÍSTICA EN SALUD,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3559.0,TÉCNICO SUPERIOR EN ESTADÍSTICA EN SALUD,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3559.0,TÉCNICO SUPERIOR EN ESTADÍSTICA EN SALUD,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3559.0,TÉCNICO SUPERIOR EN ESTADÍSTICA EN SALUD,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3559.0,TÉCNICO SUPERIOR EN ESTADÍSTICA EN SALUD,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3559.0,TÉCNICO SUPERIOR EN ESTADÍSTICA EN SALUD,UCMLT,9.0,8.0,1.0,7.0,2024-2025,2024
Ciencias Médicas,3560.0,TÉCNICO SUPERIOR EN FISIOLOGÍA HUMANA E IMAGENOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3560.0,TÉCNICO SUPERIOR EN FISIOLOGÍA HUMANA E IMAGENOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3560.0,TÉCNICO SUPERIOR EN FISIOLOGÍA HUMANA E IMAGENOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3560.0,TÉCNICO SUPERIOR EN FISIOLOGÍA HUMANA E IMAGENOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3560.0,TÉCNICO SUPERIOR EN FISIOLOGÍA HUMANA E IMAGENOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3560.0,TÉCNICO SUPERIOR EN FISIOLOGÍA HUMANA E IMAGENOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3560.0,TÉCNICO SUPERIOR EN FISIOLOGÍA HUMANA E IMAGENOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3560.0,TÉCNICO SUPERIOR EN FISIOLOGÍA HUMANA E IMAGENOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3560.0,TÉCNICO SUPERIOR EN FISIOLOGÍA HUMANA E IMAGENOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3515.0,TÉCNICO SUPERIOR EN HIGIENE Y EPIDEMIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3515.0,TÉCNICO SUPERIOR EN HIGIENE Y EPIDEMIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3515.0,TÉCNICO SUPERIOR EN HIGIENE Y EPIDEMIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3515.0,TÉCNICO SUPERIOR EN HIGIENE Y EPIDEMIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3515.0,TÉCNICO SUPERIOR EN HIGIENE Y EPIDEMIOLOGÍA,UCMLT,11.0,5.0,6.0,-1.0,2020-2021,2020
Ciencias Médicas,3515.0,TÉCNICO SUPERIOR EN HIGIENE Y EPIDEMIOLOGÍA,UCMLT,10.0,5.0,5.0,0.0,2021-2022,2021
Ciencias Médicas,3515.0,TÉCNICO SUPERIOR EN HIGIENE Y EPIDEMIOLOGÍA,UCMLT,1.0,0.0,1.0,-1.0,2022-2023,2022
Ciencias Médicas,3515.0,TÉCNICO SUPERIOR EN HIGIENE Y EPIDEMIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3515.0,TÉCNICO SUPERIOR EN HIGIENE Y EPIDEMIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3516.0,TÉCNICO SUPERIOR EN LOGOFONOAUDIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3516.0,TÉCNICO SUPERIOR EN LOGOFONOAUDIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3516.0,TÉCNICO SUPERIOR EN LOGOFONOAUDIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3516.0,TÉCNICO SUPERIOR EN LOGOFONOAUDIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3516.0,TÉCNICO SUPERIOR EN LOGOFONOAUDIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3516.0,TÉCNICO SUPERIOR EN LOGOFONOAUDIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3516.0,TÉCNICO SUPERIOR EN LOGOFONOAUDIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3516.0,TÉCNICO SUPERIOR EN LOGOFONOAUDIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3516.0,TÉCNICO SUPERIOR EN LOGOFONOAUDIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3525.0,TÉCNICO SUPERIOR EN NEUROFISIOLOGÍA CLÍNICA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3525.0,TÉCNICO SUPERIOR EN NEUROFISIOLOGÍA CLÍNICA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3525.0,TÉCNICO SUPERIOR EN NEUROFISIOLOGÍA CLÍNICA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3525.0,TÉCNICO SUPERIOR EN NEUROFISIOLOGÍA CLÍNICA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3525.0,TÉCNICO SUPERIOR EN NEUROFISIOLOGÍA CLÍNICA,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3525.0,TÉCNICO SUPERIOR EN NEUROFISIOLOGÍA CLÍNICA,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3525.0,TÉCNICO SUPERIOR EN NEUROFISIOLOGÍA CLÍNICA,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3525.0,TÉCNICO SUPERIOR EN NEUROFISIOLOGÍA CLÍNICA,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3525.0,TÉCNICO SUPERIOR EN NEUROFISIOLOGÍA CLÍNICA,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3517.0,TÉCNICO SUPERIOR EN NUTRICIÓN Y DIETÉTICA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3517.0,TÉCNICO SUPERIOR EN NUTRICIÓN Y DIETÉTICA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3517.0,TÉCNICO SUPERIOR EN NUTRICIÓN Y DIETÉTICA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3517.0,TÉCNICO SUPERIOR EN NUTRICIÓN Y DIETÉTICA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3517.0,TÉCNICO SUPERIOR EN NUTRICIÓN Y DIETÉTICA,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3517.0,TÉCNICO SUPERIOR EN NUTRICIÓN Y DIETÉTICA,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3517.0,TÉCNICO SUPERIOR EN NUTRICIÓN Y DIETÉTICA,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3517.0,TÉCNICO SUPERIOR EN NUTRICIÓN Y DIETÉTICA,UCMLT,0.0,16.0,-16.0,32.0,2023-2024,2023
Ciencias Médicas,3517.0,TÉCNICO SUPERIOR EN NUTRICIÓN Y DIETÉTICA,UCMLT,4.0,4.0,0.0,4.0,2024-2025,2024
Ciencias Médicas,3518.0,TÉCNICO SUPERIOR EN OPTOMETRÍA Y ÓPTICA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3518.0,TÉCNICO SUPERIOR EN OPTOMETRÍA Y ÓPTICA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3518.0,TÉCNICO SUPERIOR EN OPTOMETRÍA Y ÓPTICA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3518.0,TÉCNICO SUPERIOR EN OPTOMETRÍA Y ÓPTICA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3518.0,TÉCNICO SUPERIOR EN OPTOMETRÍA Y ÓPTICA,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3518.0,TÉCNICO SUPERIOR EN OPTOMETRÍA Y ÓPTICA,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3518.0,TÉCNICO SUPERIOR EN OPTOMETRÍA Y ÓPTICA,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3518.0,TÉCNICO SUPERIOR EN OPTOMETRÍA Y ÓPTICA,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3518.0,TÉCNICO SUPERIOR EN OPTOMETRÍA Y ÓPTICA,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3561.0,TÉCNICO SUPERIOR EN ORTOPRÓTESIS,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3561.0,TÉCNICO SUPERIOR EN ORTOPRÓTESIS,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3561.0,TÉCNICO SUPERIOR EN ORTOPRÓTESIS,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3561.0,TÉCNICO SUPERIOR EN ORTOPRÓTESIS,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3561.0,TÉCNICO SUPERIOR EN ORTOPRÓTESIS,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3561.0,TÉCNICO SUPERIOR EN ORTOPRÓTESIS,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3561.0,TÉCNICO SUPERIOR EN ORTOPRÓTESIS,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3561.0,TÉCNICO SUPERIOR EN ORTOPRÓTESIS,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3561.0,TÉCNICO SUPERIOR EN ORTOPRÓTESIS,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3562.0,TÉCNICO SUPERIOR EN PODOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3562.0,TÉCNICO SUPERIOR EN PODOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3562.0,TÉCNICO SUPERIOR EN PODOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3562.0,TÉCNICO SUPERIOR EN PODOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3562.0,TÉCNICO SUPERIOR EN PODOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3562.0,TÉCNICO SUPERIOR EN PODOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3562.0,TÉCNICO SUPERIOR EN PODOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3562.0,TÉCNICO SUPERIOR EN PODOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3562.0,TÉCNICO SUPERIOR EN PODOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3519.0,TÉCNICO SUPERIOR EN PRÓTESIS ESTOMATOLÓGICA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3519.0,TÉCNICO SUPERIOR EN PRÓTESIS ESTOMATOLÓGICA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3519.0,TÉCNICO SUPERIOR EN PRÓTESIS ESTOMATOLÓGICA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3519.0,TÉCNICO SUPERIOR EN PRÓTESIS ESTOMATOLÓGICA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3519.0,TÉCNICO SUPERIOR EN PRÓTESIS ESTOMATOLÓGICA,UCMLT,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3519.0,TÉCNICO SUPERIOR EN PRÓTESIS ESTOMATOLÓGICA,UCMLT,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3519.0,TÉCNICO SUPERIOR EN PRÓTESIS ESTOMATOLÓGICA,UCMLT,14.0,11.0,3.0,8.0,2022-2023,2022
Ciencias Médicas,3519.0,TÉCNICO SUPERIOR EN PRÓTESIS ESTOMATOLÓGICA,UCMLT,10.0,7.0,3.0,4.0,2023-2024,2023
Ciencias Médicas,3519.0,TÉCNICO SUPERIOR EN PRÓTESIS ESTOMATOLÓGICA,UCMLT,10.0,7.0,3.0,4.0,2024-2025,2024
Ciencias Médicas,3520.0,TÉCNICO SUPERIOR EN RADIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3520.0,TÉCNICO SUPERIOR EN RADIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3520.0,TÉCNICO SUPERIOR EN RADIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3520.0,TÉCNICO SUPERIOR EN RADIOLOGÍA,UCMLT,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3520.0,TÉCNICO SUPERIOR EN RADIOLOGÍA,UCMLT,19.0,10.0,9.0,1.0,2020-2021,2020
Ciencias Médicas,3520.0,TÉCNICO SUPERIOR EN RADIOLOGÍA,UCMLT,16.0,9.0,7.0,2.0,2021-2022,2021
Ciencias Médicas,3520.0,TÉCNICO SUPERIOR EN RADIOLOGÍA,UCMLT,36.0,25.0,11.0,14.0,2022-2023,2022
Ciencias Médicas,3520.0,TÉCNICO SUPERIOR EN RADIOLOGÍA,UCMLT,45.0,34.02,10.979999999999997,23.040000000000006,2023-2024,2023
Ciencias Médicas,3520.0,TÉCNICO SUPERIOR EN RADIOLOGÍA,UCMLT,58.0,39.0,19.0,20.0,2024-2025,2024
